date,Lat,Lon,CPUE,Class,Chla,WS,D0,D50,D100,D150,D200,D250,D300,D350,D400,D450,D500,MLD,T0,T50,T100,T150,T200,T250,T300,T400,T500,S100,S200,S300,S400,S500,EKE
2019/1/12,-33.5,5.5,5,1,0.016403334,0.575456061,0.212205784,0.827659399,0.650177559,0.698728144,0.820915261,0.877433143,0.889809737,0.860638169,0.734059248,0.66942052,0.613015604,0.374285714,0.616744186,0.807086101,0.38990596,0.367172781,0.357217339,0.413508392,0.415386803,0.500707214,0.597843103,0.178463855,0.353249476,0.457391304,0.455366098,0.542619543,0.010085879
2019/1/13,-33.5,5,1.176470588,1,0.017799047,0.537313437,0.183858951,0.807561836,0.639359977,0.71965434,0.823461293,0.879150725,0.898315485,0.881592839,0.783765183,0.722531043,0.66760222,0.405714286,0.637076412,0.824084929,0.409214846,0.36379253,0.436019663,0.682999459,0.484926052,0.538896747,0.56705514,0.228162651,0.307127883,0.553043478,0.550651956,0.586278586,0.008927124
2019/1/14,-33.5,5.5,3.75,1,0.017099623,0.633499163,0.198806497,0.82193984,0.657614553,0.698005209,0.820710242,0.877067802,0.88827325,0.85802034,0.731846562,0.668623885,0.613764129,0.355,0.630697674,0.812947766,0.511045573,0.40961986,0.450916133,0.394017325,0.358361775,0.521216407,0.59506001,0.254894578,0.328092243,0.395652174,0.463390171,0.559251559,0.059812195
2019/1/15,-34.5,5.5,4.583333333,1,0.017078864,0.684908772,0.24358387,0.795463865,0.646430925,0.710074736,0.826596828,0.878088319,0.901609799,0.885718178,0.768417237,0.692816682,0.625776538,0.375,0.667774086,0.829816335,0.526848812,0.255790757,0.113362133,0.227531132,0.25967008,0.467821782,0.503217951,0.206325301,0.172431866,0.350434783,0.567703109,0.645530146,0.022800508
2019/1/16,-34.5,5.5,1.25,1,0.016917948,0.703980123,0.239293849,0.793208234,0.65704861,0.708837344,0.826445589,0.878081383,0.900991115,0.884163303,0.766191626,0.690856263,0.624014287,0.433571429,0.668438538,0.834180018,0.565132714,0.290756954,0.143527484,0.237953438,0.261376564,0.381364922,0.485301792,0.229292169,0.192348008,0.329565217,0.470411234,0.621621622,0.000875939
2019/1/17,-34.5,5.5,1.25,1,0.016864705,0.728026555,0.231108627,0.7861358,0.664546978,0.707478195,0.825862559,0.877710972,0.899802637,0.881187201,0.760763108,0.686045621,0.620932428,0.606428571,0.640265781,0.822717207,0.625452117,0.346060069,0.149709519,0.346643205,0.388225256,0.514321075,0.526874239,0.044051205,0.22327044,0.52,0.588766299,0.653846154,0.049285551
2019/1/18,-33.5,5.5,3.043478261,1,0.018035598,0.695688218,0.213042593,0.811252827,0.653696904,0.698961591,0.820808479,0.877339762,0.889967519,0.861188977,0.735661032,0.672429182,0.617593946,0.398571429,0.66192691,0.82727628,0.541483501,0.352321844,0.351780128,0.317948024,0.351109215,0.568599717,0.540789703,0.145331325,0.402515723,0.40173913,0.530591775,0.527027027,0.074941713
2019/1/19,-34.5,5.5,0,0,0.015717891,0.747927033,0.218380726,0.803006237,0.651241164,0.706527598,0.825134936,0.877222191,0.898854878,0.879307252,0.758112608,0.684605931,0.621327552,0.726428571,0.63986711,0.824671095,0.850203105,0.37504156,0.144495755,0.320249053,0.361063709,0.474363508,0.542529136,0.324171687,0.220649895,0.539130435,0.61885657,0.686070686,0.051801546
2019/1/20,-33.5,5.5,0.434782609,1,0.019681268,0.791044816,0.233019395,0.823564687,0.657695626,0.700681812,0.820192214,0.877575615,0.892636305,0.866171763,0.741245237,0.677174471,0.621767494,0.492142857,0.65461794,0.832682037,0.585944021,0.455613432,0.394607478,0.390904169,0.40059727,0.551980198,0.465472256,0.138177711,0.409853249,0.45826087,0.517552658,0.479209979,0.054393953
2019/1/21,-34,5.5,0.23255814,1,0.018257002,0.901326734,0.227795638,0.800639594,0.673799761,0.70266156,0.821372691,0.87669926,0.895748658,0.874264811,0.752955612,0.685709892,0.629066369,0.458571429,0.630431894,0.819525856,0.584608536,0.399312867,0.200059586,0.280590146,0.312713311,0.561527581,0.489650374,0.146084337,0.269392034,0.375652174,0.598796389,0.574844075,0.014316945
2019/1/22,-35,5.5,1.25,1,0.016260365,0.737976794,0.225818958,0.785441433,0.670974128,0.709682354,0.828939913,0.878782004,0.90088649,0.888469997,0.77815985,0.700195943,0.627578815,0.486428571,0.699003322,0.853328123,0.826943409,0.410894381,0.308133472,0.322279372,0.343998862,0.637906648,0.803270134,0.458960843,0.463836478,0.564347826,0.848545637,0.986486486,0.0164807
2019/1/23,-35,5.5,0.833333333,1,0.016048737,0.601160865,0.227875118,0.785900487,0.654037679,0.710709128,0.830151121,0.879437537,0.900644261,0.885873674,0.77116584,0.69416337,0.624063329,0.667142857,0.689700997,0.852546568,0.885871682,0.465643356,0.236704901,0.356388738,0.379124005,0.544731259,0.603931118,0.561370482,0.387840671,0.585217391,0.737211635,0.782744283,0.034588411
2019/1/24,-35,5.5,0.833333333,1,0.016040484,0.657545594,0.230866954,0.775333652,0.667832051,0.708563548,0.828505963,0.878580124,0.900030644,0.885925051,0.773043785,0.696172887,0.625290864,0.687857143,0.726644518,0.866809952,0.916476546,0.479386014,0.198048562,0.424472117,0.413964733,0.39533239,0.320403548,0.5625,0.32966457,0.622608696,0.563691073,0.512474012,0.024565898
2019/1/25,-36.5,5.5,4.117647059,1,0.016263033,0.53897181,0.242040781,0.729572825,0.678060538,0.717827581,0.843052543,0.890920693,0.910879567,0.905238222,0.858522321,0.820523742,0.764432945,0.485714286,0.743521595,0.878012244,0.910578154,0.271472903,0.200878892,0.398348674,0.404721274,0.2395686,0.320403548,0.644578313,0.174528302,0.329565217,0.245737212,0.43970894,0.008023229
2019/1/26,-37.5,5.5,3.75,1,0.016672273,0.445273624,0.224838696,0.745468331,0.676970013,0.712723675,0.833057035,0.885992238,0.907458495,0.901419352,0.849461121,0.817024766,0.78236922,0.417142857,0.70166113,0.851374235,0.838962773,0.332594481,0.260911664,0.416350839,0.385381115,0.312057992,0.412941381,0.727409639,0.201781971,0.260869565,0.250752257,0.428274428,0.00702382
2019/1/27,-37,5.5,1.923076923,1,0.016632949,0.490049741,0.23947672,0.747174403,0.666181235,0.714861803,0.838015901,0.888922613,0.910275639,0.904598231,0.856043913,0.823213935,0.78091137,0.435,0.767043189,0.889149407,0.627455345,0.311260113,0.339937435,0.540200325,0.4879124,0.507072136,0.546008001,0.772966867,0.298742138,0.329565217,0.364092277,0.481288981,0.007009376
2019/1/28,-37,5.5,2.307692308,1,0.017053419,0.567164194,0.242434953,0.739013506,0.671126386,0.713992141,0.837641256,0.888746879,0.910087279,0.904313098,0.855610739,0.822339798,0.778775467,0.397857143,0.683189369,0.842972515,0.671136832,0.288540397,0.289438403,0.520303194,0.487059158,0.494165488,0.519394677,0.81438253,0.230083857,0.324347826,0.354062187,0.461538462,0.072665669
2019/1/29,-37.5,5.5,10,1,0.016641826,0.542288557,0.233452985,0.747744469,0.671294575,0.712235932,0.832427908,0.885390422,0.90705555,0.90098171,0.849305184,0.816852922,0.781486722,0.402142857,0.673355482,0.837957535,0.788826443,0.322952455,0.264784746,0.494585815,0.451365188,0.459512023,0.512089059,0.821536145,0.1860587,0.294782609,0.328986961,0.466735967,0.054567277
2019/1/30,-38,6.5,3.043478261,1,0.018222426,0.359038138,0.241545157,0.731753876,0.717621746,0.681437788,0.802948968,0.841812504,0.832770996,0.80475757,0.727067061,0.69517081,0.665693496,0.605,0.706843854,0.836459555,0.859384564,0.33131996,0.263890958,0.423253925,0.393060296,0.562234795,0.600800139,0.550451807,0.235849057,0.31826087,0.462387161,0.513513514,0.049396907
2019/1/31,-31.5,6,0,0,0.018351585,0.349087899,0.25194227,0.856048919,0.668217326,0.690083679,0.806178424,0.831437021,0.774592313,0.719856989,0.597628283,0.550279755,0.50797842,0.312142857,0.626843854,0.809886674,0.414111624,0.28549263,0.319454789,0.490660531,0.434015927,0.466407355,0.516959471,0.135165663,0.273584906,0.389565217,0.455366098,0.533264033,0.028197783
2019/2/1,-31.5,6,0.78125,1,0.018350789,0.621061383,0.254128959,0.854294501,0.667226789,0.690199254,0.805367672,0.827743415,0.766376262,0.711620905,0.592884161,0.547601879,0.507168658,0.377857143,0.604252492,0.807737397,0.404707584,0.303890059,0.339639505,0.495262588,0.449374289,0.501944837,0.519046791,0.124246988,0.272536688,0.393043478,0.479438315,0.531185031,0.011994774
2019/2/2,-42,6.5,1.904761905,1,0.021694652,0.689883931,0.232875296,0.719761762,0.807576106,0.694978711,0.845624127,0.892037881,0.885149163,0.869210934,0.847615489,0.83353483,0.808093179,0.272857143,0.642923588,0.825322392,0.869790218,0.490967527,0.273573663,0.32661072,0.270620023,0.430693069,0.555748826,0.486822289,0.274633124,0.26173913,0.406218656,0.532224532,0.06277641
2019/2/3,-41.5,6.5,5.833333333,1,0.016201331,0.662520753,0.244975106,0.72728523,0.793650744,0.699651313,0.838591162,0.88318895,0.883054972,0.863172277,0.805211211,0.782343503,0.759901555,0.32,0.631229236,0.821610004,0.901062823,0.51728915,0.320274095,0.418922577,0.321245734,0.476131542,0.587754392,0.507153614,0.315513627,0.314782609,0.439317954,0.547817048,0.032584468
2019/2/4,-41,6.5,3,1,0.016837016,0.688225519,0.25061436,0.727885426,0.785682811,0.691538507,0.827353542,0.877579884,0.882402776,0.86034894,0.785376745,0.757384737,0.739279548,0.373571429,0.668305648,0.838218054,0.894552334,0.443699435,0.269626099,0.351380617,0.328213879,0.46092645,0.554531223,0.533509036,0.252620545,0.310434783,0.431293882,0.533264033,0.010050935
2019/2/5,-40,8.5,0,0,0.018892268,0.769485925,0.280921718,0.745666983,0.756692747,0.612041332,0.760311619,0.859530999,0.920578148,0.929229162,0.897179243,0.85723505,0.789846275,0.495,0.577674419,0.791194477,0.455678593,0.15532528,0.162520483,0.301840823,0.302189989,0.492397454,0.599930423,0.454442771,0.144654088,0.291304348,0.468405216,0.583160083,0.040992085
2019/2/6,-41,6.5,0.909090909,1,0.016819022,0.832504186,0.25288053,0.730048032,0.759126513,0.691917731,0.829145104,0.878181789,0.883391514,0.860968876,0.785971821,0.757329103,0.738395395,0.378571429,0.66910299,0.842451478,0.930999944,0.4332262,0.248249665,0.325527883,0.302474403,0.416018388,0.521481997,0.568900602,0.237421384,0.292173913,0.413239719,0.531185031,0.009036616
2019/2/7,-35.5,6,2.727272727,1,0.017970988,0.762023226,0.250945207,0.765991151,0.720268279,0.691899102,0.8124015,0.857401742,0.852726662,0.82202002,0.711876128,0.654285129,0.603343325,0.277857143,0.680398671,0.807607138,0.73546269,0.243876759,0.195143751,0.281808338,0.229095563,0.545968883,0.482344756,0.575677711,0.126834382,0.172173913,0.614844534,0.542619543,0.106516521
2019/2/8,-31,6,0,0,0.019723603,0.544776136,0.27981028,0.87506558,0.650710067,0.6893525,0.795661607,0.804350309,0.730164056,0.677934933,0.57200798,0.532687682,0.495446277,0.320714286,0.648372093,0.820437671,0.671303767,0.318186856,0.415090124,0.614374662,0.481797497,0.423090523,0.435554009,0.445406627,0.328616352,0.426086957,0.40220662,0.458419958,0.006134835
2019/2/9,-31,6,0.833333333,1,0.019711234,0.532338317,0.278076566,0.865555016,0.649358743,0.689509453,0.795312946,0.802108017,0.726757205,0.675213581,0.571638854,0.533052988,0.496161352,0.299285714,0.678006645,0.824801355,0.528852039,0.287210462,0.42164457,0.592717921,0.450654152,0.418140028,0.443207514,0.374246988,0.348008386,0.413043478,0.396188566,0.458419958,0.001457414
2019/2/10,-41,6.5,0.416666667,1,0.016756504,0.613598684,0.267705947,0.731813334,0.774754725,0.686781166,0.824096635,0.874728305,0.882793098,0.862317134,0.788152027,0.758200475,0.737398437,0.362142857,0.66910299,0.837501628,0.887151522,0.614041893,0.394756443,0.505278831,0.391638225,0.43281471,0.544094625,0.5,0.366352201,0.353043478,0.420260782,0.533264033,0.017856577
2019/2/11,-41.5,6.5,6.666666667,1,0.016094791,0.628524083,0.27433128,0.733922096,0.78277689,0.697331817,0.834555701,0.887918192,0.894287728,0.87234953,0.797905743,0.769554029,0.750361506,0.324285714,0.636943522,0.824866484,0.89878137,0.522276405,0.401087442,0.515295073,0.398321957,0.399752475,0.525656636,0.533509036,0.345387841,0.348695652,0.396188566,0.514553015,0.02850343
2019/2/12,-42.5,6.5,2,1,0.019209456,0.6658375,0.256304663,0.728112375,0.815310787,0.701241136,0.846272763,0.897993968,0.887443627,0.869061156,0.846913694,0.836529583,0.816286703,0.257142857,0.671627907,0.840432461,0.930554783,0.509919096,0.464620885,0.565105577,0.445819113,0.466937765,0.588624109,0.548945783,0.471698113,0.435652174,0.44332999,0.546777547,0.02523217
2019/2/13,-42.5,6.5,3.913043478,1,0.017926526,0.762852432,0.260072567,0.72902086,0.812886125,0.703173798,0.846196366,0.89838092,0.888568458,0.86899143,0.843065584,0.831974237,0.811759058,0.252857143,0.660332226,0.834049759,0.922486228,0.631829768,0.515492328,0.581618841,0.462883959,0.501414427,0.600626196,0.518825301,0.526205451,0.439130435,0.465396189,0.54989605,0.001649841
2019/2/14,-42.5,6.5,3.333333333,1,0.01719057,0.755389733,0.262467973,0.729333388,0.799210812,0.704619113,0.845780286,0.898236491,0.888915046,0.868841481,0.839831607,0.827851894,0.807284376,0.25,0.645049834,0.826234206,0.888598297,0.572148953,0.471324296,0.541147807,0.440415245,0.487800566,0.558879805,0.526355422,0.483228512,0.400869565,0.455366098,0.536382536,0.004506427
2019/2/15,-43.5,6.5,4.347826087,1,0.0182397,0.791873944,0.239687376,0.724569055,0.827377194,0.673755731,0.814221117,0.890063191,0.916775376,0.909263197,0.883353207,0.872450289,0.861401912,0.430714286,0.670830565,0.841604794,0.850815202,0.454782223,0.275659169,0.432187331,0.299630262,0.315947666,0.431205427,0.488328313,0.278301887,0.265217391,0.295887663,0.415800416,0.021542044
2019/2/16,-40.5,6.5,0,0,0.01605061,0.778606958,0.253424618,0.742634499,0.728905439,0.675311944,0.810243666,0.858087423,0.862846943,0.842772255,0.773472402,0.746926601,0.726171878,0.472142857,0.629767442,0.816529894,0.872071671,0.360689349,0.194249963,0.388197076,0.356939704,0.452439887,0.617498695,0.572289157,0.188679245,0.31826087,0.414242728,0.548856549,0.001175995
2019/2/17,-43.5,6.5,6.086956522,1,0.017772155,0.882255383,0.254079203,0.727093452,0.829173518,0.674506014,0.819095299,0.893109625,0.913442839,0.904456646,0.881543287,0.872555273,0.862009146,0.44,0.657009967,0.835026703,0.822324857,0.584672504,0.231193207,0.393611262,0.297212742,0.399222065,0.52426509,0.522966867,0.216457023,0.28173913,0.389167503,0.509355509,0.085364456
2019/2/18,-42,7,3.75,1,0.01576935,0.791044816,0.272517439,0.730213118,0.815215037,0.682193461,0.827035784,0.886160323,0.907261156,0.909503781,0.884809661,0.855835661,0.808620796,0.271428571,0.604784053,0.809886674,0.889544266,0.612711958,0.133993743,0.270573904,0.28910694,0.457567185,0.591233258,0.534262048,0.104821803,0.24,0.434302909,0.553014553,0.018732516
2019/2/19,-43,6.5,0.4,1,0.016649592,0.771973465,0.265326049,0.728845464,0.815824067,0.700850021,0.844250026,0.902933717,0.893889673,0.874833626,0.855243187,0.853038725,0.842228869,0.295714286,0.647043189,0.83053276,0.914195092,0.662030367,0.31312379,0.500541419,0.369596132,0.455622348,0.570360063,0.553840361,0.280922432,0.328695652,0.444332999,0.545738046,0.0001887
2019/2/20,-43,6.5,2.8,1,0.016594387,0.683250438,0.26668239,0.729034149,0.80797637,0.70325822,0.845631291,0.903303504,0.89410159,0.874127835,0.852715149,0.84999856,0.839007854,0.284285714,0.645847176,0.82727628,0.927772522,0.673999778,0.314836884,0.505008121,0.386234357,0.464108911,0.607931814,0.540286145,0.274633124,0.346956522,0.456369107,0.577962578,0.004616851
2019/2/21,-43,6,2.4,1,0.016064893,0.718905443,0.253870485,0.729507982,0.759965342,0.721962976,0.842381636,0.904315484,0.943503052,0.933541062,0.846682441,0.821817729,0.811091196,0.287142857,0.645847176,0.828513742,0.909799121,0.704200377,0.327349918,0.46169464,0.365045506,0.441301273,0.56496782,0.547063253,0.266771488,0.333913043,0.403209629,0.51975052,0.038399212
2019/2/22,-43.5,6,3.928571429,1,0.015546369,0.62686567,0.255883997,0.727582063,0.794105476,0.714847455,0.83935435,0.909697235,0.937466973,0.912471434,0.846207341,0.839327692,0.844871222,0.36,0.64358804,0.827341409,0.899671693,0.793416824,0.293758379,0.306984299,0.253128555,0.419731259,0.570012176,0.583584337,0.224318658,0.240869565,0.393179539,0.548856549,0.033171533
2019/2/23,-44.5,6,3.333333333,1,0.016755104,0.642620275,0.258393132,0.727614714,0.824942722,0.678991223,0.823648874,0.897397399,0.926106302,0.924694429,0.903972077,0.890388229,0.875376486,0.689285714,0.658737542,0.83229126,0.89332814,0.634766707,0.369879339,0.463183541,0.358361775,0.372171146,0.420942773,0.623870482,0.333857442,0.334782609,0.354062187,0.440748441,0.011109983
2019/2/24,-44,6,2.5,1,0.01624875,0.727197348,0.258667115,0.727770519,0.809614551,0.70016244,0.835271411,0.908113855,0.926176081,0.907514165,0.869571002,0.871326806,0.86941303,0.602857143,0.646910299,0.827927576,0.897445885,0.754405408,0.287203933,0.324174337,0.245875995,0.388437058,0.496782049,0.615587349,0.226415094,0.253913043,0.364092277,0.498960499,0.037797237
2019/2/25,-43.5,5.5,1.25,1,0.013391114,0.763681559,0.273069281,0.730696917,0.7708866,0.711407014,0.838365771,0.905303185,0.937994188,0.928811746,0.888510783,0.879935037,0.875761071,0.311428571,0.664850498,0.837501628,0.892604752,0.680926521,0.260762699,0.331348132,0.283845279,0.367574257,0.490172204,0.602409639,0.212264151,0.257391304,0.338014042,0.472972973,0.081952953
2019/2/26,-44,5,0,0,0.013481149,0.723051396,0.268060056,0.731620295,0.764231299,0.690386884,0.846219846,0.912082445,0.936216361,0.933469032,0.920494018,0.919165949,0.917467632,0.339285714,0.658604651,0.832616908,0.871181348,0.64590491,0.421272158,0.364103952,0.2721843,0.351661952,0.41920334,0.612198795,0.381551363,0.260869565,0.35005015,0.41995842,0.04289632
2019/2/27,-46,5,1.5,1,0.018368523,0.848258712,0.236794407,0.725119302,0.766952705,0.70332322,0.877917565,0.939785291,0.94775837,0.929636421,0.898036311,0.892825221,0.89896672,0.383571429,0.686245847,0.849485476,0.919648322,0.659869223,0.339565023,0.264212236,0.240614334,0.345650636,0.370847104,0.533509036,0.290880503,0.248695652,0.343029087,0.397089397,0.055977632
2019/2/28,-47,5,4.347826087,1,0.03178029,0.750414574,0.24124145,0.724085714,0.852545594,0.708130976,0.890004869,0.935371053,0.940424477,0.927309613,0.903358772,0.899785638,0.896577766,0.191428571,0.641594684,0.824996744,0.902398308,0.809653109,0.521227469,0.353681646,0.293799772,0.440417256,0.403026613,0.497364458,0.512578616,0.270434783,0.404212638,0.406444906,0.004389014
2019/3/1,-39.5,4.5,0.416666667,1,0.029299053,0.744610287,0.278742137,0.782770855,0.63450571,0.683573062,0.804601721,0.856965698,0.898193704,0.897125289,0.855882011,0.841171816,0.822307215,0.282857143,0.622059801,0.804480917,0.637193256,0.220990801,0.205869209,0.245804006,0.204778157,0.356966054,0.377109062,0.449924699,0.225366876,0.276521739,0.398194584,0.402286902,0.008116414
2019/3/2,-40,4.5,0.390625,1,0.032644575,0.628524083,0.27277139,0.779931868,0.603224249,0.657342409,0.798089461,0.846415015,0.885387837,0.902724853,0.875340972,0.855861383,0.835823772,0.312857143,0.631229236,0.822456689,0.542707696,0.160423363,0.149262625,0.294667028,0.191695108,0.351485149,0.325969734,0.539909639,0.143081761,0.215652174,0.366098295,0.341995842,0.131101987
2019/3/3,-46,5,0,0,0.014969202,0.755389733,0.250063811,0.727365654,0.756884089,0.697021636,0.868589426,0.932267879,0.943248023,0.929076652,0.897347524,0.891899054,0.898984925,0.388571429,0.651827243,0.832551778,0.912470091,0.420813477,0.088782958,0.103275582,0.092861206,0.310997171,0.422508262,0.451807229,0.072327044,0.080869565,0.312938816,0.434511435,0.13355881
2019/8/24,-21.5,3.5,0,0,0.018370019,0.460199023,0.239898032,0.733244684,0.637408962,0.470991864,0.522274696,0.4827922,0.425966312,0.420133212,0.40388763,0.401573475,0.401236084,0.043571429,0.675880399,0.830728149,0.520004452,0.384739,0.464397438,0.867352463,0.716296928,0.702439887,0.589493825,0.484939759,0.42557652,0.602608696,0.629889669,0.638253638,0.018778643
2019/8/25,-21.5,2.5,0,0,0.04649069,0.456882277,0.270971119,0.799752647,0.608813904,0.503065885,0.435472198,0.352117409,0.351406417,0.386384299,0.441785999,0.466024607,0.485404091,0.052142857,0.48717608,0.748860232,0.534639141,0.367616092,0.385297185,0.695993503,0.68629124,0.415487977,0.248912854,0.475527108,0.328616352,0.593043478,0.41223671,0.317047817,0.015504587
2019/8/26,-25,3,3.043478261,1,0.027927982,0.523217245,0.227440236,0.733357873,0.643550355,0.458789243,0.520600146,0.50715522,0.43198479,0.425437317,0.430384141,0.443233378,0.463829463,0.195,0.776478405,0.883222613,0.42902454,0.31951679,0.449277521,0.846643205,0.679180887,0.099363508,0.101930771,0.454066265,0.3778826,0.594782609,0.058174524,0.086278586,0.041433782
2019/8/27,-21.5,2.5,0.434782609,1,0.039360674,0.495024861,0.26954305,0.800103554,0.625764167,0.496763191,0.43063997,0.351377256,0.350801467,0.381509643,0.431483193,0.455150558,0.473671431,0.047857143,0.559734219,0.77901524,0.690779589,0.38501607,0.38485029,0.673524635,0.659129693,0.377652051,0.331361976,0.486445783,0.335953878,0.571304348,0.387161484,0.376299376,0.012556214
2019/8/28,-22,2.5,0,0,0.041412454,0.564676615,0.267178014,0.797573773,0.620945766,0.51540683,0.444489227,0.361622718,0.35865773,0.392890511,0.450539511,0.476822033,0.497262231,0.042857143,0.57089701,0.784551257,0.541205275,0.359470243,0.38894682,0.659718462,0.549772469,0.370756719,0.358149243,0.49246988,0.368972746,0.485217391,0.386158475,0.388773389,0.019683003
2019/8/29,-23,2.5,0,0,0.034849067,0.554726376,0.253799405,0.774383352,0.639404948,0.457039454,0.375919805,0.349945864,0.38018735,0.427393904,0.502840267,0.538554988,0.569331808,0.043571429,0.5710299,0.791650384,0.397918869,0.341793195,0.390957843,0.623714131,0.584328783,0.42397454,0.340407027,0.449548193,0.364255765,0.493913043,0.394182548,0.311850312,0.063300576
2019/8/30,-22,2.5,0,0,0.038040458,0.53897181,0.264259844,0.754978895,0.611940049,0.495998996,0.41744073,0.349235015,0.361352249,0.40035735,0.460200303,0.487562234,0.508773765,0.046428571,0.575149502,0.794320698,0.729619943,0.403967638,0.363920751,0.632106118,0.481228669,0.375176803,0.281092364,0.561370482,0.346436059,0.429565217,0.398194584,0.324324324,0.083590679
2019/8/31,-22,2.5,0,0,0.035849001,0.531509111,0.260289038,0.748740365,0.620029553,0.48738188,0.422801691,0.352543181,0.359387883,0.395822021,0.455441226,0.483458492,0.505716253,0.042142857,0.612491694,0.805522991,0.81926437,0.437880971,0.426560405,0.74445046,0.620591581,0.522454031,0.392590016,0.609186747,0.403039832,0.566086957,0.552657974,0.451143451,0.079907542
2019/9/1,-25,3,0.416666667,1,0.029211392,0.62686567,0.214200556,0.722790121,0.723086848,0.461143974,0.519461536,0.509543764,0.433254648,0.426220302,0.430382401,0.444897907,0.466092937,0.194285714,0.667508306,0.833137945,0.672917478,0.253906683,0.345374646,0.53451543,0.202929465,0.109971711,0.185771439,0.445406627,0.318658281,0.117391304,0.120361083,0.185031185,0.05345092
2019/9/2,-25.5,3,0.384615385,1,0.025993677,0.495854067,0.206791402,0.720975442,0.700022662,0.47335904,0.5164393,0.515825127,0.456113994,0.443366087,0.433689292,0.445166901,0.464038655,0.264285714,0.724651163,0.858082584,0.633075511,0.205585725,0.304111426,0.441932864,0.404863481,0.303217822,0.264915638,0.483810241,0.256813417,0.325217391,0.312938816,0.268191268,0.090642455
2019/9/3,-18.5,2,0,0,0.06089761,0.508291886,0.288175788,0.792865118,0.545170975,0.528826551,0.401437049,0.313701798,0.331651246,0.377250272,0.455013935,0.489158645,0.512577624,0.06,0.601196013,0.780969129,0.418062434,0.315582401,0.412706689,0.646589063,0.51976678,0.457920792,0.394851278,0.492846386,0.331761006,0.409565217,0.342026078,0.367983368,0.008335865
2019/9/4,-26,3.5,3.6,1,0.018987682,0.346600319,0.159619914,0.713082966,0.755800864,0.515358159,0.596573465,0.62618117,0.598106963,0.570806996,0.501556818,0.477137319,0.462744613,0.187857143,0.773156146,0.889605315,0.682822325,0.395433891,0.297556979,0.44531673,0.39960182,0.373055163,0.425987128,0.594879518,0.242662474,0.325217391,0.32998997,0.426195426,0.050003075
2019/9/5,-25.5,4.5,1.25,1,0.017877303,0.553068002,0.11116575,0.754653192,0.739600744,0.581417263,0.695896526,0.748633792,0.707258886,0.641036073,0.50430451,0.470986608,0.449694958,0.102142857,0.680531561,0.854239937,0.476100384,0.338025047,0.404066736,0.693421765,0.558020478,0.448373409,0.323360584,0.353915663,0.35639413,0.484347826,0.357071214,0.32952183,0.009592465
2019/9/6,-17.5,2,0,0,0.040236299,0.426202313,0.30780882,0.808732785,0.567656425,0.571500726,0.422744372,0.29680174,0.314111136,0.361151653,0.438488803,0.47520723,0.505918475,0.066428571,0.602259136,0.720789371,0.358243837,0.382023717,0.460226426,0.769491067,0.755546075,0.565770863,0.558531919,0.448795181,0.382075472,0.574782609,0.444332999,0.481288981,0.203085076
2019/9/7,-27,3.5,1.25,1,0.016617417,0.526533991,0.172294182,0.714120907,0.743382224,0.523774209,0.603076488,0.648636912,0.61896172,0.576232928,0.488650408,0.469599242,0.462784813,0.191428571,0.753887043,0.879640485,0.62472873,0.396154272,0.375391032,0.609907959,0.551052332,0.553571429,0.563924161,0.657379518,0.337002096,0.443478261,0.499498495,0.562370062,0.036744246
2019/9/8,-26.5,3,0.975609756,1,0.023225191,0.422885566,0.171710031,0.714324829,0.683278339,0.47918057,0.538191708,0.537824815,0.490847004,0.468020786,0.439767571,0.453622181,0.475358202,0.195,0.733421927,0.857887196,0.535251238,0.334644797,0.345523611,0.530184082,0.481228669,0.301449788,0.319533832,0.649096386,0.309748428,0.413043478,0.295887663,0.321205821,0.019470541
2019/9/9,-25.5,2.5,0.4,1,0.029479082,0.579602013,0.221448165,0.732701197,0.679315249,0.431882463,0.410468537,0.375670018,0.388510471,0.430410587,0.518863702,0.558247318,0.584069062,0.371428571,0.619269103,0.808453823,0.416393078,0.28183531,0.345523611,0.55468327,0.364050057,0.212694484,0.02957036,0.403237952,0.311844864,0.274782609,0.207622869,0.127858628,0.042384269
2019/9/10,-25.5,2.5,0,0,0.032003807,0.631011623,0.2101283,0.732611838,0.684252866,0.443302499,0.424208206,0.382103858,0.387314926,0.429620775,0.519567942,0.557053622,0.582724366,0.5,0.653156146,0.83222613,0.567080296,0.303945473,0.345151199,0.480914997,0.287684869,0.256011315,0.070273091,0.484939759,0.310272537,0.239130435,0.239719157,0.150727651,0.006573736
2019/9/11,-25,2.5,0.416666667,1,0.027393075,0.669154246,0.208909596,0.730260203,0.675864419,0.436843724,0.416394789,0.381413197,0.393442386,0.445567055,0.538771414,0.573546007,0.597685446,0.411428571,0.621395349,0.811645174,0.673306995,0.376981048,0.342171905,0.537222523,0.396757679,0,0.170812315,0.542168675,0.295073375,0.313043478,0.078234704,0.248440748,0.079803175
2019/9/12,-25,2.5,0.769230769,1,0.02631129,0.553897169,0.201804148,0.722580814,0.653576511,0.422853226,0.405756169,0.379339834,0.397454319,0.450607619,0.535209988,0.567305101,0.591169721,0.467142857,0.631893688,0.815943728,0.67486506,0.414440873,0.380530314,0.548592312,0.353811149,0.169200849,0.273960689,0.502259036,0.350104822,0.279130435,0.233701103,0.374220374,0.10452935
